    Date, Time,Ozone,TempNear,RHNear
20110810,0:00,10,82.67,77.22
20110810,1:00,9,82.26,78.97
20110810,2:00,10,82.08,80.28
20110810,3:00,9,81.58,81.47
20110810,4:00,7,81.15,81.7
20110810,5:00,3,80.68,81.58
20110810,6:00,2,81.68,80.33
20110810,7:00,7,85.15,76.47
20110810,8:00,12,87.39,70.2
20110810,9:00,17,90.08,62.63
20110810,10:00,18,92.98,55.26
20110810,11:00,21,94.6,49.69
20110810,12:00,22,96.58,46.09
20110810,13:00,20,98.11,40.82
20110810,14:00,20,97.7,44.12
20110810,15:00,20,96.42,50.06
20110810,16:00,18,94.78,53.57
20110810,17:00,17,93.08,56.1
20110810,18:00,14,90.3,61.48
20110810,19:00,11,87.34,66.28
20110810,20:00,11,85.62,70.17
20110810,21:00,12,84.5,72.08
20110810,22:00,11,83.6,74.08
20110810,23:00,9,82.9,75.75
20110811,0:00,9,82.28,77.27
20110811,1:00,9,82.29,78.75
20110811,2:00,8,82.37,80.08
20110811,3:00,8,81.87,80.79
20110811,4:00,6,81.36,81.36
20110811,5:00,2,81.33,81.52
20110811,6:00,2,82.18,81.31
20110811,7:00,7,84.97,77.39
20110811,8:00,11,87.47,70.56
20110811,9:00,15,90.36,62.95
20110811,10:00,17,92.99,55.91
20110811,11:00,21,94.75,48.09
20110811,12:00,25,96.92,42.43
20110811,13:00,24,98.11,37.88
20110811,14:00,27,99.33,36.94
20110811,15:00,25,98.78,43.66
20110811,16:00,24,96.43,47.88
20110811,17:00,24,94.92,49.44
20110811,18:00,17,91.78,55.62
20110811,19:00,12,88.38,65.72
20110811,20:00,11,86.37,73.62
20110811,21:00,11,85.58,75.65
20110811,22:00,11,84.85,76.08
20110811,23:00,11,84.34,76.25
20110812,0:00,11,83.58,77.22
20110812,1:00,10,83.08,76.99
20110812,2:00,8,82.76,77.75
20110812,3:00,6,82.25,78.33
20110812,4:00,3,81.9,78.42
20110812,5:00,1,81.65,78.63
20110812,6:00,0,82.22,78.08
20110812,7:00,3,83.98,75.73
20110812,8:00,7,86.63,          NA
20110812,9:00,12,88.54,62.62
20110812,10:00,14,91,56.17
20110812,11:00,19,93.87,49.86
20110812,12:00,22,95.47,45.56
20110812,13:00,28,96.84,51.18
20110812,14:00,26,96.92,50.18
20110812,15:00,20,93.16,50.88
20110812,16:00,18,92.43,52.62
20110812,17:00,17,92.86,54.7
20110812,18:00,14,89.98,59.64
20110812,19:00,10,87.53,66.22
20110812,20:00,11,86.14,72.06
20110812,21:00,10,84.92,75.09
20110812,22:00,9,84.05,75.85
20110812,23:00,8,83.3,77.32
20110813,0:00,7,82.55,78.13
20110813,1:00,5,81.99,79.64
20110813,2:00,5,81.38,80.12
20110813,3:00,5,80.68,80.62
20110813,4:00,5,80.29,80.87
20110813,5:00,2,79.92,79.62
20110813,6:00,2,80.77,78.81
20110813,7:00,6,83.72,75.58
20110813,8:00,9,86.74,70.2
20110813,9:00,14,89.27,62.12
20110813,10:00,17,90.85,57.62
20110813,11:00,25,92.96,50.48
20110813,12:00,29,95.47,45.6
20110813,13:00,30,95.58,45.4
20110813,14:00,24,85.13,53.66
20110813,15:00,24,85.39,58.57
20110813,16:00,19,90.15,59.19
20110813,17:00,17,90.88,60.59
20110813,18:00,14,89.23,62.9
20110813,19:00,10,87.25,67.29
20110813,20:00,9,85.87,70.97
20110813,21:00,8,84.62,74.08
20110813,22:00,   NA,83.74,75.88
20110813,23:00,7,83.16,77.15
20110814,0:00,7,82.84,78.61
20110814,1:00,7,82.92,80.34
20110814,2:00,7,82.7,81.06
20110814,3:00,7,82.14,81.55
20110814,4:00,6,81.83,82.58
20110814,5:00,6,81.35,83.27
20110814,6:00,7,81.49,82.7
20110814,7:00,11,84.02,80.13
20110814,8:00,14,85.95,71.9
20110814,9:00,18,88.52,61.45
20110814,10:00,22,90.53,55.08
20110814,11:00,28,93.03,46.95
20110814,12:00,36,95.62,39.29
20110814,13:00,39,97.21,38.88
20110814,14:00,38,98.03,37.2
20110814,15:00,38,89.36,59.02
20110814,16:00,36,87.37,60.94
20110814,17:00,26,86.67,66.08
20110814,18:00,23,86.95,64.75
20110814,19:00,16,87.6,64.16
20110814,20:00,9,87.01,64.01
20110814,21:00,7,85.53,66.47
20110814,22:00,7,84.44,69.84
20110814,23:00,8,83.83,73.35
20110815,0:00,8,82.83,74.67
20110815,1:00,7,82.22,76.22
20110815,2:00,6,81.68,78.06
20110815,3:00,5,81.46,80.05
20110815,4:00,2,80.88,81.2
20110815,5:00,1,80.25,81.91
20110815,6:00,0,81.12,82.17
20110815,7:00,2,83.58,78.03
20110815,8:00,5,85.9,70.94
20110815,9:00,   NA,88.16,63.36
20110815,10:00,19,90.23,55.02
20110815,11:00,28,92.12,49.38
20110815,12:00,31,94.55,45.12
20110815,13:00,31,95.74,43.9
20110815,14:00,35,97.59,43.66
20110815,15:00,32,96.64,45.6
20110815,16:00,26,95.48,43.08
20110815,17:00,19,93.24,46.17
20110815,18:00,13,91.02,50.5
20110815,19:00,9,88.05,58.11
20110815,20:00,9,85.67,63.69
20110815,21:00,6,83.99,69.59
20110815,22:00,7,83.07,72.13
20110815,23:00,6,82.26,74.81
20110816,0:00,6,81.42,76.55
20110816,1:00,6,80.83,77.45
20110816,2:00,7,80.3,79.28
20110816,3:00,6,79.7,80.62
20110816,4:00,4,79.28,80.66
20110816,5:00,0,79.12,81.22
20110816,6:00,1,80.38,80.43
20110816,7:00,4,83.25,75.87
20110816,8:00,7,86.23,69.56
20110816,9:00,13,88.83,61.87
20110816,10:00,20,91.34,52.48
20110816,11:00,28,93.94,46.76
20110816,12:00,32,95.62,40.08
20110816,13:00,35,97.22,37.27
20110816,14:00,39,99.31,34.53
20110816,15:00,35,98.95,35.29
20110816,16:00,31,98.17,35.79
20110816,17:00,24,95.89,40.47
20110816,18:00,15,91.99,51.83
20110816,19:00,10,88.48,62.98
20110816,20:00,9,86.41,68.76
20110816,21:00,8,84.88,71.55
20110816,22:00,9,83.76,72.7
20110816,23:00,10,82.93,74.45
20110817,0:00,9,82.2,76.46
20110817,1:00,8,81.57,78.5
20110817,2:00,8,81.03,78.5
20110817,3:00,6,80.49,79.36
20110817,4:00,3,80.51,79.43
20110817,5:00,1,80.7,80.67
20110817,6:00,1,81.97,80.5
20110817,7:00,4,84.29,75.31
20110817,8:00,9,86.92,67.07
20110817,9:00,13,89.21,60.27
20110817,10:00,26,92.3,50.49
20110817,11:00,40,95.74,40.38
20110817,12:00,45,97.07,37.5
20110817,13:00,44,98.42,34.77
20110817,14:00,43,99.97,31.5
20110817,15:00,44,100.51,30.63
20110817,16:00,47,101.08,31.69
20110817,17:00,36,97.88,38.3
20110817,18:00,23,93.28,46.99
20110817,19:00,13,88.88,58.65
20110817,20:00,9,86.52,67.04
20110817,21:00,8,84.83,73.06
20110817,22:00,7,84.14,74.88
20110817,23:00,8,83.54,76.31
20110818,0:00,8,82.92,76.8
20110818,1:00,7,82.72,78.4
20110818,2:00,6,82.55,79.54
20110818,3:00,7,82.51,79.58
20110818,4:00,2,82.37,80.29
20110818,5:00,1,82.18,80.51
20110818,6:00,2,82.61,80.28
20110818,7:00,4,83.92,76.53
20110818,8:00,6,86.02,69.77
20110818,9:00,12,88.47,62.3
20110818,10:00,25,91.57,52.98
20110818,11:00,41,94.26,46.72
20110818,12:00,51,96.57,41.19
20110818,13:00,60,98.12,38.75
20110818,14:00,62,99.72,36.91
20110818,15:00,63,100.61,35.27
20110818,16:00,59,101.32,35.58
20110818,17:00,44,99.11,40.64
20110818,18:00,33,96.4,45.48
20110818,19:00,31,93.35,44.27
20110818,20:00,29,91,41.32
20110818,21:00,25,89.12,45.61
20110818,22:00,23,87.09,51.28
20110818,23:00,16,85.17,60.28
20110819,0:00,9,84.33,65.19
20110819,1:00,10,83.65,69.34
20110819,2:00,5,82.69,72.94
20110819,3:00,6,82.15,76.53
20110819,4:00,4,81.52,78.53
20110819,5:00,3,81.17,79.53
20110819,6:00,1,81.78,79.63
20110819,7:00,4,84.17,76.85
20110819,8:00,12,86.75,65.86
20110819,9:00,20,90.01,55.22
20110819,10:00,36,92.67,48.52
20110819,11:00,52,94.96,43.14
20110819,12:00,59,96.94,38.99
20110819,13:00,65,98.93,37.48
20110819,14:00,67,99.84,35.56
20110819,15:00,67,100.98,36.98
20110819,16:00,53,99.41,45.8
20110819,17:00,47,97.2,47.09
20110819,18:00,39,95.02,46.08
20110819,19:00,40,92.36,46.3
20110819,20:00,37,89.92,50.69
20110819,21:00,33,87.88,54.05
20110819,22:00,31,86.12,62.46
20110819,23:00,25,84.59,73.08
20110820,0:00,23,83.88,76.9
20110820,1:00,23,83.27,78.92
20110820,2:00,22,83.04,80.22
20110820,3:00,23,82.9,80.54
20110820,4:00,19,82.67,80.5
20110820,5:00,13,82.12,80.6
20110820,6:00,12,82.65,80.65
20110820,7:00,19,84.43,78.08
20110820,8:00,28,86.09,73
20110820,9:00,38,88.73,63.62
20110820,10:00,47,91.71,56.72
20110820,11:00,55,93.01,53.28
20110820,12:00,62,94.88,49.47
20110820,13:00,68,96.99,45.13
20110820,14:00,58,97.04,44.41
20110820,15:00,54,96.47,47.24
20110820,16:00,50,95.31,47.55
20110820,17:00,43,93.39,48.94
20110820,18:00,37,90.48,52.87
20110820,19:00,35,87.82,59.51
20110820,20:00,31,85.76,65.79
20110820,21:00,31,84.44,67.16
20110820,22:00,   NA,83.81,68.41
20110820,23:00,27,83.06,69.52
20110821,0:00,25,82.47,69.83
20110821,1:00,25,82.22,70.06
20110821,2:00,26,82.08,70.85
20110821,3:00,25,81.85,72.78
20110821,4:00,16,81.67,75.08
20110821,5:00,13,81.67,75.7
20110821,6:00,15,82.15,78.33
20110821,7:00,17,83.96,75.37
20110821,8:00,23,86.09,72.33
20110821,9:00,27,88.53,64.73
20110821,10:00,31,91.4,55.59
20110821,11:00,34,92.77,48.96
20110821,12:00,39,95.29,46.59
20110821,13:00,47,94.92,50.4
20110821,14:00,42,94.98,48.38
20110821,15:00,40,95.43,46.09
20110821,16:00,42,95.12,43.11
20110821,17:00,23,93.12,45.76
20110821,18:00,17,90.23,53.62
20110821,19:00,16,88.08,60.56
20110821,20:00,18,86.2,66.08
20110821,21:00,17,84.94,70.79
20110821,22:00,14,83.93,73.44
20110821,23:00,12,83.04,75.21
20110822,0:00,11,82.47,77.08
20110822,1:00,9,82.07,78.66
20110822,2:00,7,81.76,79.68
20110822,3:00,6,81.64,81.07
20110822,4:00,5,81.52,82.48
20110822,5:00,3,81.67,84.41
20110822,6:00,0,81.88,85.24
20110822,7:00,1,83.22,82.01
20110822,8:00,   NA,86.26,73.52
20110822,9:00,10,87.83,64.4
20110822,10:00,16,90.15,56.34
20110822,11:00,30,92.88,47.88
20110822,12:00,40,95.1,43.51
20110822,13:00,43,96.73,40.77
20110822,14:00,50,96.92,43.08
20110822,15:00,44,97.19,45.13
20110822,16:00,44,96.52,46.07
20110822,17:00,37,94.6,45.41
20110822,18:00,21,91.92,48.41
20110822,19:00,17,88.46,57.94
20110822,20:00,16,86.52,63.98
20110822,21:00,16,85.23,66.39
20110822,22:00,15,84.12,69.19
20110822,23:00,11,83.53,72.5
20110823,0:00,10,82.94,72.91
20110823,1:00,11,82.44,74.12
20110823,2:00,11,82.01,75.87
20110823,3:00,8,81.49,76.41
20110823,4:00,7,81.13,77.81
20110823,5:00,3,81.28,79.88
20110823,6:00,3,81.87,79.83
20110823,7:00,6,84.17,77.28
20110823,8:00,9,85.9,69.44
20110823,9:00,15,88.47,62.12
20110823,10:00,26,90.77,54
20110823,11:00,36,92.88,48.53
20110823,12:00,45,95.03,44.88
20110823,13:00,51,96.17,40.29
20110823,14:00,50,98.32,38.43
20110823,15:00,47,98.39,44.16
20110823,16:00,43,97.18,46.52
20110823,17:00,28,95.29,46.65
20110823,18:00,19,91.99,52.23
20110823,19:00,15,88.89,58.27
20110823,20:00,13,86.78,65.34
20110823,21:00,13,85.53,68.97
20110823,22:00,13,84.7,71.47
20110823,23:00,12,83.81,72.78
20110824,0:00,11,83.07,74.52
20110824,1:00,11,82.66,76.33
20110824,2:00,9,82.29,77.2
20110824,3:00,7,81.94,78.12
20110824,4:00,5,81.6,79.27
20110824,5:00,2,81.77,79.99
20110824,6:00,2,82.68,79.53
20110824,7:00,7,84.41,77.93
20110824,8:00,   NA,86.09,71.13
20110824,9:00,15,87.99,61.89
20110824,10:00,22,         NA,54.84
20110824,11:00,32,93.2,47.13
20110824,12:00,38,94.38,44.92
20110824,13:00,40,95.89,45.36
20110824,14:00,50,95.92,48.79
20110824,15:00,42,95.17,48.82
20110824,16:00,40,95.06,46.35
20110824,17:00,47,95.29,43.56
20110824,18:00,43,92.06,50.06
20110824,19:00,43,83.26,67.17
20110824,20:00,36,82.49,71.1
20110824,21:00,29,82.33,68.73
20110824,22:00,32,82.84,69.59
20110824,23:00,33,82.52,71.6
20110825,0:00,21,82.16,78.97
20110825,1:00,6,80.49,82.18
20110825,2:00,1,79.28,83.3
20110825,3:00,14,78.97,81.91
20110825,4:00,13,79.41,79.1
20110825,5:00,5,78.53,82.67
20110825,6:00,1,78.17,87.76
20110825,7:00,2,78.97,87.48
20110825,8:00,9,80.09,84.61
20110825,9:00,16,77.84,85.31
20110825,10:00,22,75.16,87.8
20110825,11:00,23,76.54,84.98
20110825,12:00,28,80.8,73.4
20110825,13:00,39,84.83,61.57
20110825,14:00,40,88.28,52.77
20110825,15:00,44,89.75,46.75
20110825,16:00,50,90.75,46.11
20110825,17:00,50,90.53,47.42
20110825,18:00,44,89.38,48.4
20110825,19:00,35,87.58,52.23
20110825,20:00,27,85.8,57.33
20110825,21:00,21,84.62,62
20110825,22:00,14,83.33,62.17
20110825,23:00,14,82.36,65.17
20110826,0:00,24,81.82,67.83
20110826,1:00,21,81.56,71.28
20110826,2:00,7,80.83,75.28
20110826,3:00,2,80.09,74.42
20110826,4:00,7,80.01,75.78
20110826,5:00,2,79.83,75.38
20110826,6:00,0,79.77,74.84
20110826,7:00,5,81.85,69.44
20110826,8:00,18,85.35,62.76
20110826,9:00,28,88.62,51.74
20110826,10:00,45,91.28,47.66
20110826,11:00,60,93.62,43.62
20110826,12:00,80,94.89,41.77
20110826,13:00,98,96.42,41.24
20110826,14:00,106,96.88,40.23
20110826,15:00,106,97.78,37.98
20110826,16:00,98,97.17,38.72
20110826,17:00,96,96.03,42.88
20110826,18:00,67,92.82,47.65
20110826,19:00,53,89.77,51.27
20110826,20:00,47,87.29,57.52
20110826,21:00,52,85.81,65.76
20110826,22:00,63,84.51,70.82
20110826,23:00,62,83.62,73.86
20110827,0:00,51,82.97,77.16
20110827,1:00,43,82.8,79.69
20110827,2:00,34,82.58,80.84
20110827,3:00,31,82.35,80.29
20110827,4:00,31,82.05,79.08
20110827,5:00,27,81.63,78.84
20110827,6:00,20,81.93,77.85
20110827,7:00,18,83.91,71.84
20110827,8:00,20,87.35,60.2
20110827,9:00,34,90.9,49.21
20110827,10:00,52,94.49,43.24
20110827,11:00,65,97.3,40.42
20110827,12:00,72,99.86,36.05
20110827,13:00,78,101.74,33.28
20110827,14:00,82,103.21,30.53
20110827,15:00,80,104.25,29.08
20110827,16:00,81,104.62,28.07
20110827,17:00,75,104.45,29.98
20110827,18:00,65,98.65,44.03
20110827,19:00,54,94.65,47.98
20110827,20:00,49,93.18,49.45
20110827,21:00,46,91.31,50.24
20110827,22:00,   NA,89.86,52.08
20110827,23:00,45,87.92,56.38
20110828,0:00,40,86.36,59.35
20110828,1:00,35,86.59,60.46
20110828,2:00,31,86.42,59.91
20110828,3:00,27,83.42,65.68
20110828,4:00,22,82.16,66.12
20110828,5:00,21,81.67,66.13
20110828,6:00,18,82.17,64.3
20110828,7:00,21,85.54,58.7
20110828,8:00,36,89.61,50.83
20110828,9:00,48,91.8,43.52
20110828,10:00,72,93.97,41.24
20110828,11:00,83,97.42,40.14
20110828,12:00,93,99.62,36.82
20110828,13:00,102,100.68,31.95
20110828,14:00,100,101.89,30.94
20110828,15:00,100,102.37,30.39
20110828,16:00,77,102.21,30.71
20110828,17:00,80,101.08,32.52
20110828,18:00,70,96.72,40.57
20110828,19:00,62,92.39,53.32
20110828,20:00,66,88.84,61.81
20110828,21:00,63,86.67,67.69
20110828,22:00,52,86.1,66.85
20110828,23:00,43,84.94,68.34
20110829,0:00,42,83.59,69.92
20110829,1:00,39,82.63,74.78
20110829,2:00,37,81.99,78.68
20110829,3:00,26,81.54,79.97
20110829,4:00,20,80.89,79.64
20110829,5:00,7,81.46,79.58
20110829,6:00,1,81.93,79.21
20110829,7:00,14,85.14,74.97
20110829,8:00,20,89.22,58.38
20110829,9:00,   NA,92.55,43.17
20110829,10:00,51,94.89,38.23
20110829,11:00,64,96.85,35.93
20110829,12:00,85,98.73,32.27
20110829,13:00,102,100.48,29.69
20110829,14:00,104,101.9,29.93
20110829,15:00,112,102.23,31.07
20110829,16:00,92,101.95,33.07
20110829,17:00,82,99.88,36.32
20110829,18:00,68,97.16,39.03
20110829,19:00,60,92.57,45.01
20110829,20:00,53,90.11,50.78
20110829,21:00,48,88.05,59.28
20110829,22:00,45,86.51,63.84
20110829,23:00,53,85.86,67.07
20110830,0:00,57,85.67,66.57
20110830,1:00,55,84.99,70.3
20110830,2:00,50,84.59,73.01
20110830,3:00,42,83.74,74.15
20110830,4:00,32,83.22,77.17
20110830,5:00,22,83.12,78.58
20110830,6:00,21,83.64,77.09
20110830,7:00,37,85.94,71.4
20110830,8:00,48,88,65.58
20110830,9:00,57,90.47,56
20110830,10:00,68,92.37,49.74
20110830,11:00,75,94.4,47
20110830,12:00,76,96.3,42.01
20110830,13:00,76,97,39.12
20110830,14:00,65,97.47,36.11
20110830,15:00,64,97.81,31.09
20110830,16:00,63,96.54,34.18
20110830,17:00,70,93.85,42.86
20110830,18:00,64,90.42,55.32
20110830,19:00,51,88.16,59.38
20110830,20:00,47,86.42,63.06
20110830,21:00,44,85.39,65.37
20110830,22:00,43,84.39,67.13
20110830,23:00,42,83.3,69.22
20110831,0:00,41,82.19,70.67
20110831,1:00,39,81.43,70.85
20110831,2:00,38,81.09,71.17
20110831,3:00,36,80.76,72.83
20110831,4:00,29,80.42,74.65
20110831,5:00,16,80.42,78.16
20110831,6:00,3,81.12,78.99
20110831,7:00,13,83.73,72.04
20110831,8:00,40,86.82,64.56
20110831,9:00,50,88.97,63.08
20110831,10:00,63,91.28,54.73
20110831,11:00,61,93.73,47.58
20110831,12:00,59,95.54,41.35
20110831,13:00,59,96.12,34.79
20110831,14:00,55,96.53,31.85
20110831,15:00,52,96.1,31.66
20110831,16:00,55,95.35,32.75
20110831,17:00,55,93.53,36.33
20110831,18:00,51,91.42,41.03
20110831,19:00,47,88.93,54.42
20110831,20:00,40,87.2,59.3
20110831,21:00,39,86.26,61.87
20110831,22:00,34,85.33,63.88
20110831,23:00,34,84.54,65.13
20110901,0:00,29,84.15,66.62
20110901,1:00,23,83.94,67.92
20110901,2:00,18,83.76,69.58
20110901,3:00,1,82.78,74.81
20110901,4:00,6,80.78,79.72
20110901,5:00,0,80.41,81.33
20110901,6:00,3,80.28,81.17
20110901,7:00,13,81.67,76.17
20110901,8:00,26,84.88,70.92
20110901,9:00,38,87.37,65.01
20110901,10:00,39,88.96,58.38
20110901,11:00,40,90.75,51.95
20110901,12:00,44,93.73,46.42
20110901,13:00,46,95.39,40.44
20110901,14:00,55,96.47,41.35
20110901,15:00,62,97.19,41.78
20110901,16:00,58,96.02,48.15
20110901,17:00,46,93.91,52.66
20110901,18:00,44,92.44,55.11
20110901,19:00,35,90,62.08
20110901,20:00,31,88.27,65.72
20110901,21:00,25,87.32,66.64
20110901,22:00,24,86.82,69.35
20110901,23:00,19,85.56,71.67
20110902,0:00,18,83.99,72.25
20110902,1:00,18,82.87,71.71
20110902,2:00,13,81.34,74.73
20110902,3:00,10,80.1,76.42
20110902,4:00,12,79.32,77.88
20110902,5:00,8,78.6,79.41
20110902,6:00,7,78.25,80
20110902,7:00,14,79.69,75.99
20110902,8:00,20,82.12,70.59
20110902,9:00,25,84.88,65.04
20110902,10:00,31,87.15,58.45
20110902,11:00,34,90.84,51.23
20110902,12:00,35,93.55,45.52
20110902,13:00,35,94.87,44.06
20110902,14:00,33,95.5,43.63
20110902,15:00,32,96.11,44.11
20110902,16:00,40,94.44,49.99
20110902,17:00,41,91.51,52.67
20110902,18:00,33,90.33,54.29
20110902,19:00,26,87.9,57.71
20110902,20:00,23,85.83,59.47
20110902,21:00,19,84.17,62.66
20110902,22:00,19,83.24,65.47
20110902,23:00,17,82.27,66.79
20110903,0:00,18,81.38,67.97
20110903,1:00,20,80.5,69.28
20110903,2:00,21,79.48,70.53
20110903,3:00,22,78.91,70.26
20110903,4:00,24,78.08,70.35
20110903,5:00,24,78.23,69.78
20110903,6:00,26,78.8,66.96
20110903,7:00,29,80.72,62.42
20110903,8:00,32,82.66,58.69
20110903,9:00,36,85.29,53.62
20110903,10:00,39,87.79,49.25
20110903,11:00,40,89.25,46.76
20110903,12:00,40,90.03,45.75
20110903,13:00,38,90.59,45.05
20110903,14:00,34,88.77,49.2
20110903,15:00,33,86.13,56.04
20110903,16:00,30,84.55,55.63
20110903,17:00,31,85.22,53.46
20110903,18:00,28,83.11,62.27
20110903,19:00,25,80.32,72.8
20110903,20:00,26,76.76,79.38
20110903,21:00,26,75.84,82.13
20110903,22:00,   NA,75.99,82.26
20110903,23:00,   NA,75.31,82.99
20110904,0:00,27,76.22,79.29
20110904,1:00,28,77.24,75.38
20110904,2:00,29,77.52,          NA
20110904,3:00,29,78.28,          NA
20110904,4:00,30,78.95,67.21
20110904,5:00,30,79.05,64.39
20110904,6:00,30,79.37,61.27
20110904,7:00,30,79.92,61.33
20110904,8:00,33,79.97,64.92
20110904,9:00,33,82.53,57.92
20110904,10:00,34,83.82,57.27
20110904,11:00,35,86.15,53.94
20110904,12:00,34,86.43,56.54
20110904,13:00,31,80.33,74.42
20110904,14:00,32,81.71,69.42
20110904,15:00,33,82.28,61.98
20110904,16:00,31,82.37,60.77
20110904,17:00,35,85.24,54.69
20110904,18:00,33,85.03,53.44
20110904,19:00,18,83.8,55.14
20110904,20:00,28,84.69,50.57
20110904,21:00,35,85.6,45.65
20110904,22:00,39,85.28,47.2
20110904,23:00,39,84.47,48.94
20110905,0:00,41,83.52,50.46
20110905,1:00,44,82.74,55.14
20110905,2:00,44,82.08,58.16
20110905,3:00,40,81.46,60.52
20110905,4:00,35,80.97,61.29
20110905,5:00,33,79.72,60.04
20110905,6:00,31,78.5,59.52
20110905,7:00,33,78.53,58.13
20110905,8:00,38,79.68,54.85
20110905,9:00,41,81.42,47.61
20110905,10:00,42,83.56,43.36
20110905,11:00,44,85.94,37.6
20110905,12:00,47,87.32,33.21
20110905,13:00,50,89.42,28.74
20110905,14:00,50,90.58,25.25
20110905,15:00,52,91.18,21.5
20110905,16:00,57,91.02,21.07
20110905,17:00,60,90.03,20.87
20110905,18:00,54,87.99,21.31
20110905,19:00,34,85.49,24.88
20110905,20:00,22,83.2,26.18
20110905,21:00,30,81.2,29.12
20110905,22:00,25,79.05,32.37
20110905,23:00,20,76.83,33.12
20110906,0:00,26,74.82,35.34
20110906,1:00,28,72.51,38.13
20110906,2:00,21,70.85,41.18
20110906,3:00,9,69.45,44.39
20110906,4:00,4,67.97,49.67
20110906,5:00,1,66.48,53.9
20110906,6:00,2,66.34,54.12
20110906,7:00,7,69.01,49.3
20110906,8:00,   NA,72.8,42.73
20110906,9:00,30,76.55,34.61
20110906,10:00,37,78.08,33.09
20110906,11:00,44,79.88,32.13
20110906,12:00,54,82.38,29.45
20110906,13:00,63,84.35,26.23
20110906,14:00,65,86.47,24.82
20110906,15:00,64,88.32,22.04
20110906,16:00,64,89.33,22.69
20110906,17:00,57,89.18,21.12
20110906,18:00,51,86.29,29.93
20110906,19:00,54,82.23,34.13
20110906,20:00,31,80.19,36.67
20110906,21:00,43,77.88,41.17
20110906,22:00,46,75.3,47.99
20110906,23:00,32,74.16,50.91
20110907,0:00,39,72.72,56.79
20110907,1:00,11,71.73,61.93
20110907,2:00,1,71.36,63.73
20110907,3:00,0,69.78,65.81
20110907,4:00,1,68.56,67.12
20110907,5:00,0,67.67,68.9
20110907,6:00,1,67.27,65.91
20110907,7:00,4,69.16,57.14
20110907,8:00,   NA,74.25,41.72
20110907,9:00,   NA,77.63,33.81
20110907,10:00,40,79.9,24.31
20110907,11:00,54,81.85,23.05
20110907,12:00,53,84.19,20.41
20110907,13:00,53,86.16,18.98
20110907,14:00,54,87.4,18.13
20110907,15:00,54,88.9,18.42
20110907,16:00,56,89.45,18.32
20110907,17:00,53,89.09,18.77
20110907,18:00,44,87.12,21.18
20110907,19:00,29,82.6,31.66
20110907,20:00,41,78.68,36.4
20110907,21:00,34,76.1,42.92
20110907,22:00,37,74.4,47.33
20110907,23:00,29,73.42,52.22
20110908,0:00,15,72.53,56.37
20110908,1:00,3,72,57.2
20110908,2:00,10,71.1,57.09
20110908,3:00,7,70.06,58.71
20110908,4:00,3,68.88,60.15
20110908,5:00,1,67.37,62.37
20110908,6:00,1,66.83,63.11
20110908,7:00,9,68.98,57.12
20110908,8:00,18,74.07,43.18
20110908,9:00,42,78.08,37.62
20110908,10:00,52,81.27,32.93
20110908,11:00,69,83.31,28.81
20110908,12:00,76,85.62,25.77
20110908,13:00,78,87.72,22.93
20110908,14:00,82,88.88,21.97
20110908,15:00,78,90.03,21.72
20110908,16:00,73,89.81,24.58
20110908,17:00,72,86.98,26.43
20110908,18:00,54,84.1,29.89
20110908,19:00,50,80.65,40.79
20110908,20:00,59,77.75,46.93
20110908,21:00,56,76.32,50.48
20110908,22:00,47,75.01,51.87
20110908,23:00,47,74.35,53.27
20110909,0:00,53,73.99,53.69
20110909,1:00,57,72.97,54.31
20110909,2:00,57,72.72,56.78
20110909,3:00,30,70.39,60.1
20110909,4:00,5,69.38,63.95
20110909,5:00,1,69.14,62.85
20110909,6:00,2,69.99,62.9
20110909,7:00,25,75.45,58.85
20110909,8:00,43,79.32,54.76
20110909,9:00,56,82.25,45.7
20110909,10:00,68,84.76,39.33
20110909,11:00,74,86.92,35.96
20110909,12:00,76,89.12,31.82
20110909,13:00,74,90.54,28.45
20110909,14:00,77,91.99,28.25
20110909,15:00,73,90.47,39.46
20110909,16:00,65,87.71,44.15
20110909,17:00,67,85.4,49.71
20110909,18:00,62,82.97,52.61
20110909,19:00,62,81.08,54.86
20110909,20:00,58,79.63,56.67
20110909,21:00,54,78.39,58.11
20110909,22:00,51,77.26,59.52
20110909,23:00,41,76.25,60.83
20110910,0:00,39,75.5,61.65
20110910,1:00,39,74.8,62.38
20110910,2:00,30,74.08,64.14
20110910,3:00,26,73.54,66.07
20110910,4:00,24,72.61,66.43
20110910,5:00,23,72.6,67.06
20110910,6:00,26,72.96,68.34
20110910,7:00,28,76.41,66.17
20110910,8:00,47,80.31,63.58
20110910,9:00,55,82.92,57.86
20110910,10:00,62,85.53,50.39
20110910,11:00,66,88.29,40.89
20110910,12:00,67,90.77,28.89
20110910,13:00,65,93.02,21.02
20110910,14:00,71,94.07,19.93
20110910,15:00,74,93.83,26.67
20110910,16:00,65,89.07,46.69
20110910,17:00,63,86.59,48.29
20110910,18:00,63,83.78,49.86
20110910,19:00,66,81.81,52.49
20110910,20:00,63,80.18,55.76
20110910,21:00,58,79.09,58
